task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You tend to think carefully, so you say what is most correct.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-10.27000904083252,-5.581752300262451,-6.2861647605896,-6.236382484436035,-8.216043472290039,-4.651460647583008,-7.105446815490723,-7.169650554656982,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.02369205350840843, 'intuitive_money_fmt': 0.836915007912011, 'total_cost_money_fmt': 0.0719330880091952, 'more_money_fmt': 0.06745985057038544}",-41.08003616333008,-27.908761978149414,-37.71698760986328,-24.94552993774414,-41.08021545410156,-27.908763885498047,-49.738128662109375,-50.18755340576172,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.9041906918301894e-06, 'intuitive_money_fmt': 0.9999980952673833, 'total_cost_money_fmt': 3.308464712139827e-10, 'more_money_fmt': 2.1107841318947442e-10}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] Your last meal was one day ago, so you are starving.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-10.427492141723633,-5.689789772033691,-5.181051254272461,-3.9443838596343994,-8.342025756835938,-4.741491794586182,-6.578047275543213,-6.614566326141357,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.020375009593733753, 'intuitive_money_fmt': 0.7460876542042923, 'total_cost_money_fmt': 0.11890057162274334, 'more_money_fmt': 0.11463676457923055}",-41.70996856689453,-28.44894790649414,-31.086307525634766,-15.777535438537598,-41.71012878417969,-28.448949813842773,-46.046329498291016,-46.301963806152344,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.740773938244634e-06, 'intuitive_money_fmt': 0.9999982188046004, 'total_cost_money_fmt': 2.2780032194590053e-08, 'more_money_fmt': 1.7641429124759695e-08}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] Your last meal was one hour ago, so you are well-fed.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-10.190649032592773,-5.459617614746094,-5.269171237945557,-3.8059284687042236,-8.152530670166016,-4.549681663513184,-6.62965726852417,-6.537278652191162,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.021133968947208363, 'intuitive_money_fmt': 0.7756727019258001, 'total_cost_money_fmt': 0.0969073192723917, 'more_money_fmt': 0.1062860098546}",-40.762596130371094,-27.29808807373047,-31.615028381347656,-15.223713874816895,-40.76265335083008,-27.2980899810791,-46.40760040283203,-45.76095199584961,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.4204102711009897e-06, 'intuitive_money_fmt': 0.9999985649811559, 'total_cost_money_fmt': 5.021626976873067e-09, 'more_money_fmt': 9.58694605468921e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You didn't have coffee this morning, so you feel very groggy.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-10.451963424682617,-5.6340155601501465,-5.647988796234131,-4.959729194641113,-8.361602783203125,-4.695013523101807,-6.300776958465576,-6.612290859222412,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.01861457240524113, 'intuitive_money_fmt': 0.7281696062798401, 'total_cost_money_fmt': 0.1461700341242999, 'more_money_fmt': 0.10704578719061894}",-41.80785369873047,-28.17007827758789,-33.88793182373047,-19.838916778564453,-41.808013916015625,-28.170082092285156,-44.105438232421875,-46.28603744506836,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.1943205022555104e-06, 'intuitive_money_fmt': 0.9999986720669851, 'total_cost_money_fmt': 1.2005000554733457e-07, 'more_money_fmt': 1.3562507119346453e-08}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You just had your morning coffee, so you feel very alert.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-10.486534118652344,-5.876558303833008,-6.11478853225708,-5.895754814147949,-8.389259338378906,-4.897132873535156,-6.637550354003906,-7.0142083168029785,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.022948694150314596, 'intuitive_money_fmt': 0.7539963295030552, 'total_cost_money_fmt': 0.13228649925869407, 'more_money_fmt': 0.09076847708793616}",-41.946136474609375,-29.38279151916504,-36.6887321472168,-23.583019256591797,-41.94629669189453,-29.382797241210938,-46.462852478027344,-49.099456787109375,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 3.4973570999985194e-06, 'intuitive_money_fmt': 0.9999964616924151, 'total_cost_money_fmt': 3.821419570199498e-08, 'more_money_fmt': 2.736289355436214e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You slept two hours last night, so you are very tired.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-10.421956062316895,-5.622496604919434,-5.421319484710693,-4.366449356079102,-8.337611198425293,-4.6854143142700195,-6.342171669006348,-6.490964412689209,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.018778197343138646, 'intuitive_money_fmt': 0.7240738320891166, 'total_cost_money_fmt': 0.1381218146258274, 'more_money_fmt': 0.11902615594191736}",-41.68782424926758,-28.11248207092285,-32.527915954589844,-17.465797424316406,-41.68805694580078,-28.112485885620117,-44.39520263671875,-45.43675231933594,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.2711704775062957e-06, 'intuitive_money_fmt': 0.9999986140740453, 'total_cost_money_fmt': 8.482138562018583e-08, 'more_money_fmt': 2.99340915741347e-08}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You slept nine hours last night, so you are very well-rested.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-9.703400611877441,-5.469590187072754,-5.486503601074219,-4.893797874450684,-7.762751579284668,-4.557992458343506,-6.5478129386901855,-6.844940662384033,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.03172241379243185, 'intuitive_money_fmt': 0.7819435972564946, 'total_cost_money_fmt': 0.10690730294077716, 'more_money_fmt': 0.0794266860102962}",-38.813602447509766,-27.347949981689453,-32.91902160644531,-19.575191497802734,-38.813758850097656,-27.34795379638672,-45.83469009399414,-47.91458511352539,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.0482372232028872e-05, 'intuitive_money_fmt': 0.9999895070975218, 'total_cost_money_fmt': 9.360690380608247e-09, 'more_money_fmt': 1.1695558096471911e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are in a noisy environment, so you feel very distracted.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-10.82288646697998,-6.010406970977783,-6.087744235992432,-5.585640907287598,-8.658448219299316,-5.008677959442139,-6.455484867095947,-6.697327136993408,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.017977555300795586, 'intuitive_money_fmt': 0.6915215480660644, 'total_cost_money_fmt': 0.1627291893840349, 'more_money_fmt': 0.12777170724910533}",-43.29154586791992,-30.052034378051758,-36.526466369628906,-22.34256362915039,-43.292240142822266,-30.05206871032715,-45.188392639160156,-46.881290435791016,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.7777295771997308e-06, 'intuitive_money_fmt': 0.999997906243886, 'total_cost_money_fmt': 2.669175513724836e-07, 'more_money_fmt': 4.910898528360844e-08}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are in a quiet environment, so you feel very focused.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-10.840302467346191,-5.954220294952393,-6.094970703125,-5.663790225982666,-8.672298431396484,-4.961852073669434,-6.68104887008667,-7.067317962646484,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.01845887274813645, 'intuitive_money_fmt': 0.7544518962467636, 'total_cost_money_fmt': 0.1352053486646415, 'more_money_fmt': 0.09188388234045837}",-43.361209869384766,-29.771100997924805,-36.56982421875,-22.655160903930664,-43.36149215698242,-29.7711124420166,-46.76734161376953,-49.47122573852539,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.25248496031841e-06, 'intuitive_money_fmt': 0.9999987031773642, 'total_cost_money_fmt': 4.1555727940478986e-08, 'more_money_fmt': 2.781947560108316e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are in a dark room, so you can't see very well.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-10.56478500366211,-5.936445236206055,-6.12591552734375,-6.379337310791016,-8.451857566833496,-4.947038173675537,-6.496860504150391,-7.023106098175049,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.02197183267015231, 'intuitive_money_fmt': 0.7311222577390736, 'total_cost_money_fmt': 0.15520679089207007, 'more_money_fmt': 0.09169911869870395}",-42.25914001464844,-29.682226181030273,-36.7554931640625,-25.517349243164062,-42.2592887878418,-29.682228088378906,-45.478023529052734,-49.1617431640625,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 3.450248532134193e-06, 'intuitive_money_fmt': 0.9999964082534677, 'total_cost_money_fmt': 1.3802941360620376e-07, 'more_money_fmt': 3.4685865251238654e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are in a well-lit room, so you can see things clearly.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-10.635616302490234,-5.851187705993652,-6.140556335449219,-5.902042388916016,-8.508508682250977,-4.875990390777588,-6.860805511474609,-7.125460624694824,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.020837684062365826, 'intuitive_money_fmt': 0.7878292454130844, 'total_cost_money_fmt': 0.10825247734676362, 'more_money_fmt': 0.08308059317778618}",-42.54246520996094,-29.255939483642578,-36.84333801269531,-23.608169555664062,-42.542545318603516,-29.25594139099121,-48.025638580322266,-49.87822341918945,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.69707286881919e-06, 'intuitive_money_fmt': 0.9999982947670709, 'total_cost_money_fmt': 7.053803270683765e-09, 'more_money_fmt': 1.106256843475916e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are in a room that is sweltering, so you feel very uncomfortable.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-11.201329231262207,-6.145978927612305,-6.029600620269775,-5.7695631980896,-8.961100578308105,-5.121649265289307,-6.613818168640137,-6.885786533355713,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.015168956113061682, 'intuitive_money_fmt': 0.7053557542013823, 'total_cost_money_fmt': 0.1586234870482452, 'more_money_fmt': 0.12085180263731074}",-44.80531692504883,-30.729894638061523,-36.17760467529297,-23.0782527923584,-44.805503845214844,-30.729896545410156,-46.29672622680664,-48.200504302978516,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 7.709762483215314e-07, 'intuitive_money_fmt': 0.9999990296200959, 'total_cost_money_fmt': 1.735446968896822e-07, 'more_money_fmt': 2.5858958784973606e-08}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are in a room with a pleasant temperature, so you feel very comfortable.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-11.135294914245605,-5.900467395782471,-6.00757360458374,-5.776315689086914,-8.90827751159668,-4.917057037353516,-6.495795249938965,-6.848406791687012,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.013490271841153678, 'intuitive_money_fmt': 0.7301056834902463, 'total_cost_money_fmt': 0.1505734617416693, 'more_money_fmt': 0.10583058292693068}",-44.54117965698242,-29.502336502075195,-36.045440673828125,-23.105262756347656,-44.541385650634766,-29.502342224121094,-45.47056579589844,-47.938846588134766,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 2.941888741738789e-07, 'intuitive_money_fmt': 0.9999995797996067, 'total_cost_money_fmt': 1.161685141305194e-07, 'more_money_fmt': 9.843005020769743e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You just got in an argument, so you feel very emotional.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-11.521940231323242,-6.201657295227051,-6.334831237792969,-6.1764726638793945,-9.2175931930542,-5.16804838180542,-7.345484256744385,-7.161777019500732,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.013757704823626092, 'intuitive_money_fmt': 0.7892979103454467, 'total_cost_money_fmt': 0.08945251754654594, 'more_money_fmt': 0.10749186728438138}",-46.08776092529297,-31.008285522460938,-38.00898742675781,-24.705890655517578,-46.08796691894531,-31.008289337158203,-51.41838836669922,-50.13243865966797,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 2.8247441111739207e-07, 'intuitive_money_fmt': 0.9999997112091827, 'total_cost_money_fmt': 1.367749267778979e-09, 'more_money_fmt': 4.948656995093737e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You just meditated, so you feel very calm.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-10.656249046325684,-5.8390092849731445,-6.275475978851318,-5.978994369506836,-8.525028228759766,-4.865841388702393,-6.672443866729736,-7.094027042388916,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.01984563390103374, 'intuitive_money_fmt': 0.7706011067342652, 'total_cost_money_fmt': 0.12654125612364683, 'more_money_fmt': 0.08301200324105423}",-42.624996185302734,-29.195045471191406,-37.652854919433594,-23.915977478027344,-42.62514114379883,-29.195049285888672,-46.70710754394531,-49.65818786621094,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.4702275779195878e-06, 'intuitive_money_fmt': 0.999998503666339, 'total_cost_money_fmt': 2.480898987772405e-08, 'more_money_fmt': 1.2970931992250835e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are under time pressure, so you feel very rushed.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-10.80744743347168,-5.756726264953613,-5.417921543121338,-4.476444244384766,-8.646095275878906,-4.797274112701416,-6.324798107147217,-6.762089252471924,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.01545442368993368, 'intuitive_money_fmt': 0.7253950830109296, 'total_cost_money_fmt': 0.1574633061136139, 'more_money_fmt': 0.1016871871855228}",-43.22978973388672,-28.783632278442383,-32.507530212402344,-17.905776977539062,-43.23047637939453,-28.783645629882812,-44.27358627319336,-47.334625244140625,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 5.318887544785816e-07, 'intuitive_money_fmt': 0.9999992719180983, 'total_cost_money_fmt': 1.8741482312964856e-07, 'more_money_fmt': 8.778323943499203e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are not under time pressure, so you feel very relaxed.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-10.612582206726074,-5.780364513397217,-5.946331024169922,-5.271580696105957,-8.490131378173828,-4.816971778869629,-6.552592754364014,-7.07352352142334,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.01943979309092207, 'intuitive_money_fmt': 0.765463670010912, 'total_cost_money_fmt': 0.13494412168583778, 'more_money_fmt': 0.08015241521232798}",-42.4503288269043,-28.901823043823242,-35.67798614501953,-21.086322784423828,-42.45065689086914,-28.901830673217773,-45.86814880371094,-49.51466369628906,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.305626485048202e-06, 'intuitive_money_fmt': 0.9999986504392782, 'total_cost_money_fmt': 4.281747685146253e-08, 'more_money_fmt': 1.1167598085291248e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are a very impatient person.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",21,You are a very impatient person.,fast,impatient/patient,personality,-11.349723815917969,-5.686422348022461,-5.583909511566162,-5.1270751953125,-9.079862594604492,-4.738685607910156,-6.7415771484375,-6.830577373504639,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.01024146449403556, 'intuitive_money_fmt': 0.7865227227671007, 'total_cost_money_fmt': 0.10613693208338063, 'more_money_fmt': 0.0970988806554833}",-45.398895263671875,-28.432111740112305,-33.503456115722656,-20.50830078125,-45.39931106567383,-28.432113647460938,-47.1910400390625,-47.81404113769531,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 4.2779899952456125e-08, 'intuitive_money_fmt': 0.9999999462657413, 'total_cost_money_fmt': 7.130200763551112e-09, 'more_money_fmt': 3.824157926004662e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are a very patient person.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",22,You are a very patient person.,slow,impatient/patient,personality,-11.047379493713379,-5.895917892456055,-5.8750481605529785,-5.194519519805908,-8.837967872619629,-4.913265705108643,-6.50205659866333,-7.084537506103516,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.01475987564292625, 'intuitive_money_fmt': 0.7474104967988049, 'total_cost_money_fmt': 0.15260054157329112, 'more_money_fmt': 0.08522908598497789}",-44.189517974853516,-29.479589462280273,-35.25028991699219,-20.778078079223633,-44.18983840942383,-29.47959327697754,-45.51439666748047,-49.59176254272461,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 4.087158556955471e-07, 'intuitive_money_fmt': 0.99999948075581, 'total_cost_money_fmt': 1.0868588438152147e-07, 'more_money_fmt': 1.8424497131009675e-09}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are a very impulsive person.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-11.71381664276123,-6.182085990905762,-5.726663112640381,-4.888623237609863,-9.37115478515625,-5.15173864364624,-6.74979829788208,-6.842642784118652,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.010495053462124121, 'intuitive_money_fmt': 0.7135982927571733, 'total_cost_money_fmt': 0.14435283339910593, 'more_money_fmt': 0.13155382038159655}",-46.85526657104492,-30.910429000854492,-34.35997772216797,-19.554492950439453,-46.85577392578125,-30.910432815551758,-47.24858856201172,-47.89849853515625,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.1885740362407583e-07, 'intuitive_money_fmt': 0.9999997589991597, 'total_cost_money_fmt': 8.024703782457634e-08, 'more_money_fmt': 4.189639882516669e-08}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are a very thoughtful person.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-10.788834571838379,-5.9094648361206055,-5.713887691497803,-4.654829978942871,-8.631115913391113,-4.92455530166626,-6.256894588470459,-6.821257591247559,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.017074822523670485, 'intuitive_money_fmt': 0.6951763978378573, 'total_cost_money_fmt': 0.18342875507741796, 'more_money_fmt': 0.10432002456105427}",-43.155338287353516,-29.547325134277344,-34.2833251953125,-18.619319915771484,-43.15557861328125,-29.547330856323242,-43.79826354980469,-47.748802185058594,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 1.23030352995205e-06, 'intuitive_money_fmt': 0.9999981102553049, 'total_cost_money_fmt': 6.469902686869606e-07, 'more_money_fmt': 1.2450896376912772e-08}"
crt1,35,A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?,510.0,500,$5.0,$10.0,$510.00,$500.00,$5.00,$10.00,"<s>[INST] You are a very spontaneous person.

Your task is to answer the following question. A bottle of bath salts and a pack of diapers together cost $510. The bottle of bath salts costs $500 more than the pack of diapers. How much does the pack of diapers cost?[/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-11.64697265625,-6.012990474700928,-5.710397720336914,-5.097297668457031,-9.31770133972168,-5.010826110839844,-6.7521257400512695,-7.067371845245361,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.010234655189461699, 'intuitive_money_fmt': 0.7594957741824281, 'total_cost_money_fmt': 0.13313386540822655, 'more_money_fmt': 0.09713570521988371}",-46.587890625,-30.064952850341797,-34.262386322021484,-20.389190673828125,-46.58850860595703,-30.064956665039062,-47.2648811340332,-49.47160339355469,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 6.666724759272946e-08, 'intuitive_money_fmt': 0.9999998957044661, 'total_cost_money_fmt': 3.389749994245574e-08, 'more_money_fmt': 3.7307862567455646e-09}"
